VendorNumber,Brand,ActualPrice,PurchasePrice,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,TotalPurchaseQuantity,TotalPurchaseDollars,TotalFreightCost
4950,20969,12.99,8.72,1760,22862.4,13574.550000000001,195.8,1008710,6012488.44,30590.0
4950,20970,16.99,11.56,220,3737.7999999999997,3737.7999999999997,24.2,212360,1265787.04,6440.0
4950,21628,11.99,7.84,2365,33471.35,15499.550000000001,263.45,1008710,6012488.44,30590.0
4950,22183,9.99,6.89,1980,19780.2,12637.35,219.45000000000002,1221070,7278275.48,37030.0
4950,23360,8.99,6.16,77770,828182.3,519759.35000000003,8624.0,46878470,279422489.08,1421630.0
4950,23430,12.99,8.6,165,2143.35,2143.35,18.15,159270,949340.28,4830.0
4950,23975,13.99,9.08,935,13080.65,7694.5,103.4,530900,3164467.6,16100.0
4950,23979,10.99,7.58,3410,37475.9,15715.7,380.6,1380340,8227615.76,41860.0
4950,23982,15.99,10.45,660,10553.4,879.45,74.25,53090,316446.76,1610.0
4950,24237,14.99,10.06,1265,18962.35,14015.65,139.7,902530,5379594.92,27370.0
4950,24301,9.99,5.47,138270,1234687.3,670695.85,15372.5,71830770,428152466.28000003,2178330.0
4950,25890,10.99,7.28,330,3626.7000000000003,3022.25,49.5,265450,1582233.8,8050.0
4950,25891,10.99,7.48,8745,96107.55,69511.75,1311.75,6105350,36391377.4,185150.0
4950,25892,10.99,7.23,11000,120890.0,52587.15,422.4,4618830,27530868.12,140070.0
4950,26076,8.99,6.12,770,7142.3,1703.3500000000001,86.35000000000001,159270,949340.28,4830.0
4950,26077,10.99,7.23,385,4231.15,3626.7000000000003,42.35,318540,1898680.56,9660.0
4950,26567,13.99,9.26,110,1538.9,1538.9,12.1,106180,632893.52,3220.0
4950,26568,17.99,11.99,495,8905.05,3957.7999999999997,55.0,212360,1265787.04,6440.0
4950,26569,11.99,7.84,935,11210.65,3297.25,104.5,265450,1582233.8,8050.0
4950,26591,10.99,7.28,2255,24782.45,16924.6,185.9,1486520,8860509.28,45080.0
4950,27546,19.99,13.07,715,14292.849999999999,8795.599999999999,159.5,424720,2531574.08,12880.0
5083,27689,14.99,9.67,222,3333.78,2704.2,24.54,14400,139248.0,640.8000000000001
5270,7849,9.99,7.8,222794,2022108.06,1063626.84,87499.18000000001,87571948,630300991.16,3188082.44
5270,7855,9.99,7.57,1976,19740.24,10249.74,775.58,767178,5521780.26,27929.34
5270,7867,9.99,7.68,267406,2432023.94,1120680.42,105063.16,92089774,662818141.58,3352555.22
5270,7898,9.99,7.57,6612,66053.88,39480.48,2594.26,2955056,21269079.52,107579.68
5270,7917,9.99,6.92,259312,2357586.88,1117567.46,101887.5,91862462,661182058.54,3344279.86
5270,7931,9.99,6.47,263150,2395358.5,1102004.94,103398.38,90555418,651774581.06,3296696.54
5455,2593,34.99,23.61,59675,1688178.25,1286549.0,47049.75,5869560,151955175.8,768512.2
5455,2655,34.99,21.89,62975,1777520.25,1394309.4,49661.700000000004,6384936,165297581.48,835991.32
5455,2808,34.99,23.61,50655,1440493.45,1138927.9,39942.65,5168076,133794679.17999999,676665.62
5455,3376,39.99,31.99,108185,4249758.15,3410672.1,85307.75,11295324,292421057.82,1478917.38
5455,3528,39.99,31.24,44220,1866972.8,1455284.05,34883.75,4502382,116560738.51,589505.09
5455,3539,24.99,13.13,7645,137533.55,92018.84999999999,6025.8,665694,17233940.669999998,87160.53
5455,5205,39.99,31.99,14245,502667.55000000005,423050.10000000003,11239.25,1560444,40397839.42,204311.78
5455,27273,13.99,9.58,17600,175824.0,89010.90000000001,1956.3500000000001,1159596,30020412.78,151828.02
5612,17576,5.49,3.79,10,54.900000000000006,54.900000000000006,1.1,267,1824.18,9.46
5612,17621,8.79,6.06,120,1054.8,87.89999999999999,27.0,267,1824.18,9.46
5612,17637,13.49,8.7,240,3237.6,269.8,27.0,534,3648.36,18.92
5612,17665,12.99,8.55,20,259.8,259.8,2.2,534,3648.36,18.92
5612,17671,6.79,4.44,120,814.8000000000001,67.9,13.5,267,1824.18,9.46
5612,17675,6.29,4.14,10,57.9,57.9,1.1,267,1824.18,9.46
5612,17789,5.79,3.76,10,57.9,57.9,1.5,267,1824.18,9.46
5612,17816,8.79,5.86,110,966.9,87.89999999999999,12.4,267,1824.18,9.46
5612,17887,3.79,2.56,120,454.79999999999995,37.9,13.5,267,1824.18,9.46
5612,19543,10.99,7.18,120,1318.8,109.9,13.5,267,1824.18,9.46
5612,20234,36.99,25.16,120,4438.8,369.90000000000003,13.5,267,1824.18,9.46
5612,20537,8.99,5.8,480,4315.2,359.6,54.0,1068,7296.72,37.84
5612,21499,6.99,4.6,240,1677.6,69.9,27.0,267,1824.18,9.46
5612,22091,8.79,5.98,180,1582.2,87.89999999999999,20.2,267,1824.18,9.46
5612,22101,8.29,5.72,100,829.0,82.89999999999999,11.200000000000001,267,1824.18,9.46
5612,22247,7.79,5.37,70,545.3,545.3,7.7,1869,12769.26,66.22
5612,23579,7.49,4.86,120,898.8,74.9,13.5,267,1824.18,9.46
5612,23905,7.99,5.33,180,1438.1999999999998,159.8,20.3,534,3648.36,18.92
5612,25250,13.99,9.33,120,1678.8,139.9,13.5,267,1824.18,9.46
5612,25634,7.79,5.37,120,934.8000000000001,77.9,13.5,267,1824.18,9.46
5992,120,13.99,10.44,14742,206240.58000000002,157135.68,11621.34,6195904,64594996.96,326112.8
5992,323,13.99,10.6,34992,523720.08,356215.86,27577.8,13136508,136953815.67,691421.85
5992,382,10.49,7.77,2808,29455.920000000002,15294.42,2948.4,804276,8384927.49,42331.95
5992,600,7.29,5.21,25002,182264.58000000002,90148.14,26252.1,6821452,71116607.23,359037.65
5992,601,6.99,5.38,79272,554111.28,125316.72,83235.6,9889616,103103552.84,520526.2
5992,602,7.29,5.36,70308,512545.32,175178.7,73823.4,13255660,138196027.15,697693.25
5992,603,6.99,5.03,4050,28309.5,7549.2,4252.5,595760,6211057.4,31357.0
5992,604,6.99,5.14,42876,299703.24,127204.02,45019.8,10038556,104656317.19,528365.45
5992,650,6.99,5.07,1458,10191.42,7926.66,1530.9,625548,6521610.2700000005,32924.85
5992,665,6.99,5.55,108,754.9200000000001,754.9200000000001,113.4,59576,621105.74,3135.7
5992,667,6.99,5.18,648,4529.5199999999995,377.46000000000004,680.4,29788,310552.87,1567.85
5992,976,9.49,7.47,22734,215745.66,73281.78,23870.7,4259684,44409060.410000004,224202.55
5992,977,11.49,8.98,2322,26679.78,19234.260000000002,2438.1,923428,9627138.97,48603.35
5992,978,6.99,5.3,46494,324993.06,92477.7,48818.7,7298060,76085453.15,384123.25
5992,979,7.79,5.9,6156,47955.24,35335.44,6463.8,2502192,26086441.080000002,131699.4
5992,981,3.99,2.89,42120,168058.80000000002,51710.4,44226.0,7149120,74532688.8,376284.0
5992,982,6.99,5.46,63720,445402.8,195146.82,66906.0,15400396,160555833.79,810578.45
5992,1575,16.99,12.97,46494,658065.06,474703.2,36649.26,18468560,192542779.4,972067.0
5992,2440,19.99,13.17,34722,530958.78,414236.16,27388.8,14774848,154034223.52,777653.6
5992,2912,16.99,12.87,180684,3069821.1599999997,2478059.46,142484.4,80457388,838803301.87,4234762.85
5992,3015,17.99,10.23,432,5611.68,4910.22,340.74,208516,2173870.09,10974.95
5992,3301,15.99,12.11,4374,69940.26,31948.02,3444.12,1102156,11490456.19,58010.45
5992,3304,19.99,14.38,756,15112.439999999999,15112.439999999999,1391.04,417032,4347740.18,21949.9
5992,3439,16.99,13.48,98766,1756442.3399999999,1222252.74,77846.40000000001,37800972,394091592.03000003,1989601.65
5992,3646,19.99,15.38,1296,31091.04,3670.3799999999997,2380.86,89364,931658.61,4703.55
5992,3663,13.99,10.76,256446,3587679.54,2581406.82,202096.08000000002,101785596,1061159156.79,5357343.45
5992,3880,15.99,11.76,110052,1463109.48,787648.86,86681.88,32498708,338813181.17,1710524.35
5992,5021,11.99,8.75,432,5179.68,5179.68,341.28000000000003,238304,2484422.96,12542.8
5992,5042,13.99,10.68,332748,4969424.5200000005,3133303.02,262168.38,115785956,1207119005.69,6094232.95
5992,8518,11.49,8.91,4644,53359.56,21716.100000000002,3655.7999999999997,1042580,10869350.45,54874.75
6213,315,15.99,11.76,935,14950.65,14071.2,738.1,3443216,30213328.16,153945.28
6213,336,32.99,26.39,275,9072.25,9072.25,217.25,1076005,9441665.05,48107.9
6213,573,9.99,7.19,165,1648.3500000000001,1648.3500000000001,173.25,645603,5664999.03,28864.74
6213,589,10.99,7.91,2805,30826.95,19946.850000000002,2945.25,7101633,62314989.33,317512.14
6213,636,9.49,6.98,2695,25575.55,21399.95,2829.75,8823241,77421653.41,394484.78
6213,659,34.99,23.25,57310,2000766.9000000001,1447351.4000000001,45179.200000000004,161831152,1420026423.52,7235428.16
6213,827,9.99,7.4,8745,87362.55,69230.7,9182.25,27115326,237929959.26,1212319.08
6213,828,9.99,7.74,7370,73626.3,49450.5,7738.5,19368090,169949970.9,865942.2
6213,830,9.99,7.35,1210,12087.9,9890.1,1270.5,3873618,33989994.18,173188.44
6213,831,9.99,7.46,26400,263736.0,218681.1,27720.0,85649998,751556537.98,3829388.84
6213,832,9.99,7.24,8635,86263.65,55494.450000000004,9066.75,21735301,190721634.01,971779.58
6213,833,9.99,7.99,20845,208241.55000000002,151648.2,21887.25,59395476,521179910.76,2655556.08
6213,834,9.99,7.68,11000,109890.0,97252.65000000001,11550.0,38090577,334234942.77,1703019.66
6213,835,9.99,7.57,6105,60988.95,8241.75,6410.25,3228015,28324995.15,144323.7
6213,836,9.99,7.8,10065,100549.35,86813.1,10568.25,34001758,298356615.58,1520209.64
6213,837,9.99,7.93,13585,135714.15,112637.25,14264.25,44116205,387108267.05,1972423.9
6213,838,10.99,7.96,12980,142650.2,67093.95,13629.0,23887311,209604964.11,1067995.3800000001
6213,839,10.49,7.6,385,4038.65,3461.7000000000003,404.25,1291206,11329998.06,57729.48
6213,840,10.99,8.79,11660,128143.40000000001,102756.5,12243.0,36584170,321016611.7,1635668.6
6213,842,10.99,8.45,3355,36871.45,19946.850000000002,3522.75,7101633,62314989.33,317512.14
6213,844,9.99,7.19,4785,47802.15,40109.85,5024.25,15709673,137848309.73,702375.34
6213,845,9.99,7.19,8855,88461.45,65384.55,9297.75,25608919,224711628.19,1144968.02
6213,849,9.99,7.35,3740,37362.6,32417.55,3927.0,12696859,111411647.59,567673.22
6213,850,9.99,7.35,55,549.45,549.45,57.75,215201,1888333.01,9621.58
6213,852,9.49,7.41,330,3131.7000000000003,3131.7000000000003,346.5,1291206,11329998.06,57729.48
6213,853,9.99,7.4,1760,17582.4,12637.35,1848.0,4949623,43431659.23,221296.34
6213,860,10.99,8.79,86020,945359.7999999999,134187.9,90321.0,47774622,419209928.22,2135990.7600000002
6213,917,21.99,15.71,55,1209.4499999999998,1209.4499999999998,43.45,215201,1888333.01,9621.58
6213,967,31.99,24.8,440,14075.599999999999,14075.599999999999,462.0,1721608,15106664.08,76972.64
6213,1067,11.99,9.02,52745,632412.55,242018.15,5514.3,78978767,693018214.67,3531119.86
6213,1364,9.99,7.46,34045,340109.55,114835.05,26812.5,44977009,394661599.09,2010910.22
6213,1565,18.99,14.39,1155,21933.449999999997,19844.55,451.55,4088819,35878327.19,182810.02
6213,2027,29.99,16.66,990,22650.1,17812.3,781.0,3012814,26436662.14,134702.12
6213,2482,99.99,78.73,57970,5252470.3,4363218.75,45722.6,188300875,1652291383.75,8418882.5
6213,2667,21.99,14.39,25080,420719.2,287261.7,19780.2,65851506,577829901.06,2944203.48
6213,2793,21.99,17.18,38500,808912.5,504116.24999999994,30343.5,91460425,802541529.25,4089171.5
6213,3010,24.99,19.52,110,2748.8999999999996,2748.8999999999996,86.9,430402,3776666.02,19243.16
6213,3203,25.99,19.4,3135,81478.65,30018.449999999997,2468.95,4519221,39654993.21,202053.18
6213,3279,29.99,22.21,56375,1778796.25,1366593.25,44448.25,168932785,1482341412.85,7552940.3
6213,3679,19.99,14.49,464420,10038795.799999999,6651156.6,365930.4,1202543188,10552004859.88,53765389.04
6213,3699,39.99,31.0,234740,9424927.6,6245070.7,431455.75,608158026,5336429086.26,27190585.080000002
6213,3799,34.99,27.99,385,13471.150000000001,9622.25,303.05,1076005,9441665.05,48107.9
6213,3955,16.99,13.59,1430,31885.7,10390.05,2627.35,1936809,16994997.09,86594.22
6213,4074,18.99,14.28,550,10444.5,9400.05,433.95000000000005,1936809,16994997.09,86594.22
6213,4077,13.99,10.29,1870,35511.299999999996,10444.5,1471.8,2152010,18883330.1,96215.8
6213,4114,0.99,0.79,1540,1524.6,925.65,78.65,3658417,32101661.17,163566.86000000002
6213,4124,0.99,0.72,803550,795514.5,147613.95,42026.05,583409911,5119270790.11,26084103.38
6213,4413,1.99,1.44,1126730,2242192.6999999997,674540.35,58605.25,1326283763,11637796340.63,59297797.54
6213,4427,14.49,10.58,935,13548.15,13548.15,738.65,3658417,32101661.17,163566.86000000002
6213,4483,2.49,1.93,598675,1490700.75,510686.55000000005,30995.25,802484529,7041593794.29,35878871.82
6213,4511,339.99,249.99,1430,486185.7,411387.9,1128.6000000000001,4734422,41543326.22,211674.76
6213,4527,34.99,26.92,34760,1259702.4000000001,892679.7000000001,27391.65,95979646,842196522.46,4291224.68
6213,4580,29.99,22.38,76890,2204951.1,1732885.0,30092.7,236721100,2077166311.0,10583738.0
6213,4605,129.99,99.23,2255,293127.45,228782.40000000002,1776.5,6886432,60426656.32,307890.56
6213,4696,18.99,13.17,39820,591896.7999999999,387987.6,31387.4,100714068,883739848.68,4502899.44
6213,4703,0.99,0.77,150975,149465.25,69859.35,7769.85,276102883,2422731251.83,12344487.14
6213,4705,0.99,0.76,184635,182788.65,77917.95,9517.75,307952631,2702204537.31,13768480.98
6213,4772,16.99,12.31,46750,799067.4999999999,566938.35,36840.1,129766203,1138664805.03,5801812.74
6213,4804,16.99,12.14,341330,6186891.699999999,3088822.55,268916.45,658299859,5776410677.59,29432413.22
6213,5221,11.99,8.59,569525,6739917.25,4125062.7,223465.55000000002,1352753486,11870061300.86,60481251.88
6213,5259,16.99,13.38,195470,3371965.3,2324713.5999999996,154034.1,526812048,4622639208.48,23553627.84
6213,5283,14.99,11.8,660,13193.4,5497.25,519.2,1076005,9441665.05,48107.9
6213,5295,14.99,10.71,1320,26386.8,12093.949999999999,1039.5,2367211,20771663.11,105837.38
6213,5376,12.99,9.77,7865,102166.35,32150.25,6197.4,9684045,84974985.45,432971.1
6213,5378,25.99,20.15,128700,3387263.0,2727843.8,101495.90000000001,405438684,3557619390.84,18127056.72
6213,5408,11.49,8.84,1045,12007.050000000001,4423.65,823.9,1506407,13218331.07,67351.06
6213,5414,9.99,6.15,24420,195115.80000000002,122606.55,19251.65,60041079,526844909.79,2684420.82
6213,5417,7.99,5.83,74250,593257.5,118651.5,77962.5,58104270,509849912.7,2597826.6
6213,5502,0.99,0.77,1659790,1643192.1,325393.2,86774.6,1286041176,11284678067.76,57498562.08
6213,5517,15.99,11.59,9130,169913.69999999998,110271.15,7196.75,23026507,202051632.07,1029509.06
6213,5629,8.99,7.02,121880,1095701.2,785186.6,38722.75,341739188,2998672819.88,15279069.040000001
6213,5730,1.99,1.55,249205,495917.95,195477.7,12878.800000000001,384348986,3372562755.86,17184141.88
6213,5737,16.99,13.38,9075,154184.25,93444.99999999999,7148.900000000001,21520100,188833301.0,962158.0
6213,5838,29.99,17.85,37180,833785.7,409270.39999999997,29294.65,69294722,608043229.22,3098148.7600000002
6213,5921,21.99,14.81,952435,19986715.65,10348303.899999999,750104.85,1915719302,16809940455.02,85651305.16
6213,5929,44.99,34.88,177320,7155376.800000001,5283587.65,325973.45,511532777,4488567564.77,22870495.66
6213,5977,22.99,16.42,100375,2456671.25,2025868.3499999999,79157.1,323447103,2838164514.03,14461234.74
6213,6585,7.99,5.15,131065,1047209.35,548873.05,14576.1,268786049,2358527929.49,12017353.42
6213,7828,9.99,6.39,40425,297530.75,220636.9,31871.95,116638942,1023476491.42,5214896.36
6213,8008,9.99,7.14,7260,72527.4,54395.55,7623.0,21304899,186944967.99,952536.42
6213,8019,9.99,7.19,770,7692.3,5494.5,808.5,2152010,18883330.1,96215.8
6213,8040,7.99,6.01,738870,6588376.3,3608339.9,581931.9,1588613782,13939674279.82,71026503.56
6213,8043,5.99,4.47,15235,89277.65,26244.9,11999.35,17646482,154843306.82,788969.56
6213,8312,7.99,5.71,699875,6037336.25,1494249.9000000001,551171.5,663249482,5819842336.82,29653709.56
6213,8393,49.99,34.81,124630,6593308.7,5284282.850000001,98281.15000000001,390159413,3423547747.13,17443924.54
6213,8395,54.99,37.31,121275,6974602.25,5559040.850000001,95621.35,377247353,3310247766.53,16866629.74
6213,8398,46.99,33.33,159885,7956516.15,5925062.0,126052.3,464834160,4078799301.6,20782612.8
6213,8401,10.99,8.26,50490,554885.1,340909.8,53014.5,121373364,1065019817.64,5426571.12
6213,8623,2.99,2.34,432025,1291754.75,598104.65,22213.4,782686037,6867867157.37,34993686.46
6213,8652,50.99,39.84,48620,2604533.8000000003,2303629.9,38366.9,168287182,1476676413.82,7524075.56
6213,8658,33.99,24.28,92840,3392351.6,2991072.7,73251.75,319788686,2806062852.86,14297667.88
6215,15979,12.99,8.44,66744,867004.56,716892.12,3918.24,8142274,72927456.98,373653.42
6215,15980,12.99,8.72,100980,1311730.2,975730.86,5880.0599999999995,11082097,99258407.69,508563.51
6215,16568,12.99,8.84,51192,664984.08,571689.9,3012.66,6493105,58156435.85,297972.15
6215,17349,13.99,9.65,68688,960945.12,793233.0,4029.48,8365350,74925469.5,383890.5
6215,17350,13.99,9.45,57456,803809.4400000001,658005.66,3370.68,6939257,62152460.89,318446.31
6215,18837,12.99,8.66,33372,433502.28,341611.02,1952.1,3879929,34751146.33,178052.07
6215,20954,16.79,10.45,6210,99297.9,46626.840000000004,355.86,430218,3853309.86,19742.94
6280,20105,29.49,19.79,42,1238.58,619.29,4.62,729,8898.93,45.78
6280,20317,21.99,15.17,49,1049.51,1049.51,5.39,1701,20764.170000000002,106.82
6280,20319,21.99,14.28,49,1007.5099999999999,727.65,5.39,1215,14831.550000000001,76.3
6280,21631,18.99,12.83,91,1672.09,902.5099999999999,10.15,1701,20764.170000000002,106.82
6280,21696,12.99,8.66,161,2091.39,909.3000000000001,17.990000000000002,2430,29663.100000000002,152.6
6280,24627,16.99,11.18,35,580.65,461.71999999999997,3.85,972,11865.24,61.04
6280,25177,37.99,26.2,7,230.93,230.93,0.42,243,2966.31,15.26
6355,1093,24.99,19.52,13585,339489.14999999997,261145.49999999997,2167.0,1762630,21096036.3,104729.90000000001
6355,1121,3.99,3.17,150040,598659.6,225814.05000000002,7756.650000000001,9546033,114251691.33,567195.09
6355,2110,49.99,35.71,9295,428632.05,385466.4,7335.35,1410104,16876829.04,83783.92
6355,2460,39.99,31.49,9405,376105.95,296925.75,9875.25,1252395,14989288.950000001,74413.35
6355,5462,21.99,14.7,171325,3530221.7499999995,2836351.65,135102.55000000002,23164669,277246329.69,1376371.37
6355,5680,1.99,1.46,179410,357025.9,190005.2,9171.25,16104872,192751152.72,956900.56
6355,6010,18.99,15.19,9900,188001.0,157711.94999999998,7810.0,1400827,16765797.27,83232.71
6355,7629,19.99,15.26,29260,503507.39999999997,288916.65,23053.8,2755269,32976435.69,163709.37
6359,1026,19.99,14.61,28836,547595.64,364038.3,22720.5,39107510,137606054.95,682310.0
6359,1030,18.99,13.56,17712,336350.88,217397.52,13956.84,23354344,82176010.28,407464.0
6359,1328,19.99,12.49,8208,131245.91999999998,62169.12,6468.66,7931664,27908833.68,138384.0
6359,1711,20.99,15.32,216,4533.839999999999,4533.839999999999,170.64000000000001,440648,1550490.76,7688.0
6359,1715,19.99,13.76,186948,3531674.5199999996,2575789.1999999997,147351.42,277608240,976809178.8,4843440.0
6359,1725,19.99,14.17,201690,3811841.0999999996,2977117.1999999997,159026.76,321673040,1131858254.8,5612240.0
6359,1733,18.99,14.17,49896,854537.0399999999,444808.8,39290.94,52877760,186058891.2,922560.0
6359,1738,19.99,14.72,309528,5919300.72,4233446.1,243969.84,450011770,1583438688.65,7851370.0
6359,1762,18.99,14.07,18198,312100.01999999996,214633.25999999998,14341.86,25447422,89540841.39,443982.0
6359,1905,16.99,12.77,15930,270650.69999999995,188079.3,12555.0,22583210,79462651.45,394010.0
6359,2097,15.99,12.11,43038,827173.62,568702.08,33908.76,60368776,212417234.12,1053256.0
6359,2108,15.99,12.59,486,7771.14,6907.68,383.40000000000003,881296,3100981.52,15376.0
6359,2129,18.99,13.56,2808,53323.92,37942.02,2214.0,4075994,14342039.53,71114.0
6359,2215,18.99,13.86,19818,342755.82,192236.75999999998,15610.32,22693372,79850274.14,395932.0
6359,4834,18.99,14.07,23436,336050.64,156002.76,18458.82,22693372,79850274.14,395932.0
6359,5858,1.99,1.58,1924506,3829766.94,362247.66,100928.7,371356102,1306676087.99,6479062.0
6359,5893,1.99,1.53,1023192,2036152.08,362784.96,53523.72,371906912,1308614201.44,6488672.0
6359,5903,1.99,1.59,1897614,3776251.86,370951.92,99546.84,380279224,1338073525.8799999,6634744.0
6785,1056,13.49,9.18,55,741.95,741.95,6.05,375697,2693984.33,13605.41
6785,1817,21.99,16.79,152460,3310355.4,2780345.15,120258.6,874246919,6268901535.91,31659789.07
6785,2543,23.99,18.89,36355,836736.45,684123.5499999999,28678.100000000002,202500683,1452057553.87,7333315.99
6785,2684,59.99,38.12,23100,1051644.0,698844.85,18213.25,102565281,735457722.09,3714276.93
6785,2876,39.49,24.44,50930,1698275.7000000002,1421983.75,40172.55,291165175,2087837855.75,10544192.75
6785,3929,49.99,31.15,48730,2012897.7000000002,1752646.5,38447.200000000004,289286690,2074367934.1,10476165.7
